,Blon_2331,Blon_2332,Blon_2333,Blon_2334,Blon_2335,Blon_2336,Blon_2337,Blon_2338,Blon_2339,Blon_2340,Blon_2341,Blon_2342,Blon_2343,Blon_2344,Blon_2345,Blon_2346,Blon_2347,Blon_2348,Blon_2349,Blon_2350,Blon_2351,Blon_2352,Blon_2353,Blon_2354,Blon_2355,Blon_2356,Blon_2357,Blon_2358,Blon_2359,Blon_2360,Blon_2361
lon_145,-7.329093721,-7.334981864,-7.212294455,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
suis_1,-7.329093721,-7.334981864,-7.212294455,-8.030084064,-7.761744961,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-6.863803382,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
blo_103,-7.329093721,-7.334981864,-6.519147281,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
lon_50,-7.329093721,-7.334981864,-25.32843602,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
lon_34,-7.329093721,-7.334981864,-7.212294455,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
inf_1,-6.230481442,-6.236369585,-5.01506989,-8.030084064,-7.761744961,-7.270312872,-6.082218906,-6.799055853,-6.674561384,-6.054439342,-6.492239828,-6.176906226,-5.76205138,-5.427464159,-6.176906226,-5.76205138,-5.583496306,-7.077498042,-6.863803382,-5.581614838,-5.434968884,-5.431223561,-3.713572066,-5.583496306,-6.480044555,-6.608000618,-7.164720366,-7.185387002,-6.708084076,-6.854354493,-7.021083953
lon_143,-7.329093721,-7.334981864,-7.212294455,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
lon_101,-7.329093721,-7.334981864,-25.32843602,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-7.373374294,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-7.38087902,-7.377133697,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
blo_48,-7.329093721,-7.334981864,-6.113682175,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
blo_7,-7.329093721,-7.334981864,-6.113682175,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
inf_22,-6.230481442,-6.236369585,-25.32843602,-8.030084064,-7.761744961,-7.270312872,-6.082218906,-6.799055853,-6.674561384,-6.054439342,-6.492239828,-5.77144112,-6.860663662,-5.293932766,-5.77144112,-6.860663662,-5.429345627,-7.077498042,-6.863803382,-5.293932766,-5.301437492,-5.431223561,-4.119037174,-5.429345627,-6.480044555,-6.608000618,-7.164720366,-7.185387002,-6.708084076,-6.854354493,-7.021083953
blo_111,-7.329093721,-7.334981864,-6.113682175,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
inf_17,-6.230481442,-6.236369585,-25.32843602,-8.030084064,-7.761744961,-7.270312872,-6.082218906,-6.799055853,-6.674561384,-6.054439342,-6.492239828,-6.870053402,-6.860663662,-5.987079945,-6.870053402,-6.860663662,-5.988961413,-7.077498042,-6.863803382,-5.987079945,-5.99458467,-5.990839348,-4.119037174,-5.988961413,-6.88550966,-6.608000618,-7.164720366,-7.185387002,-6.708084076,-6.854354493,-7.021083953
lon_68,-7.329093721,-7.334981864,-6.519147281,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
blo_23,-6.635946548,-6.641834691,-6.519147281,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
blo_110,-7.329093721,-7.334981864,-25.32843602,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
lon_77,-7.329093721,-7.334981864,-7.212294455,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-7.375255762,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
lon_8,-7.329093721,-7.334981864,-6.519147281,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
lon_61,-7.329093721,-7.334981864,-6.113682175,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
inf_27,-6.230481442,-6.236369585,-7.212294455,-8.030084064,-7.761744961,-7.270312872,-6.082218906,-6.799055853,-6.674561384,-5.766757271,-6.492239828,-6.176906226,-6.167516486,-5.581614838,-6.176906226,-6.167516486,-5.765817862,-7.077498042,-6.863803382,-5.763936394,-5.589119564,-5.585374241,-3.713572066,-5.765817862,-6.480044555,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
lon_32,-7.329093721,-7.334981864,-5.132852925,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
blo_10,-7.329093721,-7.334981864,-7.212294455,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
blo_108,-7.329093721,-7.334981864,-6.519147281,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
lon_151,-7.329093721,-7.334981864,-6.519147281,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
lon_49,-7.329093721,-7.334981864,-6.519147281,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-7.373374294,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-6.863803382,-25.32843602,-7.38087902,-7.377133697,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
lon_131,-7.329093721,-7.334981864,-25.32843602,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
inf_11,-6.230481442,-6.236369585,-4.379081124,-8.030084064,-7.761744961,-7.270312872,-6.082218906,-6.799055853,-6.674561384,-6.054439342,-6.492239828,-5.77144112,-6.167516486,-5.293932766,-5.77144112,-6.167516486,-5.429345627,-7.077498042,-6.863803382,-5.427464159,-5.434968884,-5.297692169,-3.713572066,-5.583496306,-6.480044555,-6.608000618,-7.164720366,-7.185387002,-6.708084076,-6.854354493,-7.021083953
lon_57,-7.329093721,-7.334981864,-6.519147281,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
blo_117,-7.329093721,-7.334981864,-7.212294455,-8.030084064,-7.761744961,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-6.863803382,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
blo_67,-7.329093721,-7.334981864,-7.212294455,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
lon_2,-6.635946548,-6.641834691,-5.602856553,-8.030084064,-7.761744961,-7.270312872,-25.32843602,-6.799055853,-6.674561384,-7.153051622,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-7.375255762,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-7.377133697,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
blo_124,-7.329093721,-7.334981864,-6.113682175,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
lon_75,-7.329093721,-7.334981864,-6.113682175,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
lon_7,-7.329093721,-7.334981864,-6.519147281,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
blo_60,-7.329093721,-7.334981864,-5.826000104,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
lon_91,-7.329093721,-7.334981864,-6.113682175,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
lon_85,-6.635946548,-6.641834691,-7.212294455,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
blo_91,-7.329093721,-7.334981864,-6.519147281,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
lon_102,-7.329093721,-7.334981864,-6.519147281,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
lon_129,-7.329093721,-7.334981864,-25.32843602,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-6.799055853,-6.674561384,-7.153051622,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-7.375255762,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
lon_116,-7.329093721,-7.334981864,-6.519147281,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
lon_121,-7.329093721,-7.334981864,-6.519147281,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
breve_1,-25.32843602,-25.32843602,-25.32843602,-7.336936898,-7.761744961,-25.32843602,-25.32843602,-6.799055853,-6.674561384,-7.153051622,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
lon_113,-7.329093721,-7.334981864,-5.826000104,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-6.799055853,-6.674561384,-7.153051622,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
inf_7,-6.230481442,-6.236369585,-4.379081124,-8.030084064,-7.761744961,-7.270312872,-6.082218906,-6.799055853,-6.674561384,-6.054439342,-6.492239828,-5.77144112,-6.167516486,-5.293932766,-5.77144112,-6.167516486,-5.429345627,-7.077498042,-6.863803382,-5.427464159,-5.434968884,-5.297692169,-3.713572066,-5.583496306,-6.480044555,-6.608000618,-7.164720366,-7.185387002,-6.708084076,-6.854354493,-7.021083953
blo_102,-7.329093721,-7.334981864,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
lon_23,-6.635946548,-6.641834691,-25.32843602,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
lon_98,-6.635946548,-6.641834691,-7.212294455,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
lon_6,-7.329093721,-7.334981864,-6.519147281,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
lon_106,-7.329093721,-7.334981864,-6.113682175,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-7.377133697,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
blo_112,-7.329093721,-7.334981864,-6.519147281,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
blo_65,-7.329093721,-7.334981864,-5.826000104,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
lon_87,-7.329093721,-7.334981864,-6.113682175,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
blo_30,-7.329093721,-7.334981864,-6.519147281,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
lon_71,-7.329093721,-7.334981864,-6.519147281,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
blo_9,-6.635946548,-6.641834691,-5.602856553,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
blo_70,-6.635946548,-6.641834691,-6.113682175,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
lon_63,-7.329093721,-7.334981864,-7.212294455,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-7.375255762,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
lon_51,-7.329093721,-7.334981864,-6.519147281,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
lon_137,-7.329093721,-7.334981864,-6.519147281,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-6.863803382,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
lon_43,-7.329093721,-7.334981864,-6.113682175,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
blo_20,-7.329093721,-7.334981864,-7.212294455,-8.030084064,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602,-25.32843602
